customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
1,121,besan,2024-05-12,1,52.0,4,208.0
7,123,dantkanti,2024-06-14,7,100.0,2,200.0
2,121,maida,2024-06-17,2,20.0,1,20.0
1,123,nutrella,2024-03-28,8,40.0,8,320.0
10,123,quaker oats,2024-05-13,7,212.0,5,1060.0
15,123,clinic plus,2024-07-18,7,1.5,9,13.5
3,123,maida,2024-06-24,9,20.0,5,100.0
19,123,nutrella,2024-07-01,8,40.0,7,280.0
8,123,besan,2024-03-23,7,52.0,2,104.0
6,123,quaker oats,2024-05-06,8,212.0,4,848.0
5,123,quaker oats,2024-07-16,9,212.0,10,2120.0
9,123,refined oil,2024-04-11,7,110.0,6,660.0
5,121,quaker oats,2024-03-24,3,212.0,10,2120.0
5,123,sugar,2024-05-07,9,50.0,8,400.0
1,121,clinic plus,2024-07-26,1,1.5,8,12.0
16,122,clinic plus,2024-07-15,4,1.5,1,1.5
12,123,sugar,2024-03-16,9,50.0,9,450.0
12,123,clinic plus,2024-07-05,8,1.5,4,6.0
13,123,refined oil,2024-07-24,7,110.0,9,990.0
1,122,nutrella,2024-07-17,4,40.0,1,40.0
12,123,refined oil,2024-04-12,9,110.0,1,110.0
16,121,sugar,2024-08-11,1,50.0,3,150.0
15,122,nutrella,2024-03-30,5,40.0,5,200.0
9,121,nutrella,2024-05-21,3,40.0,1,40.0
19,123,quaker oats,2024-08-20,9,212.0,1,212.0
14,121,quaker oats,2024-06-07,2,212.0,10,2120.0
15,122,dantkanti,2024-06-22,5,100.0,7,700.0
3,123,clinic plus,2024-07-17,8,1.5,7,10.5
20,122,refined oil,2024-06-02,6,110.0,1,110.0
17,123,besan,2024-06-05,8,52.0,10,520.0
6,123,dantkanti,2024-04-12,7,100.0,6,600.0
20,121,clinic plus,2024-06-28,1,1.5,1,1.5
3,123,besan,2024-05-05,7,52.0,7,364.0
16,123,maida,2024-05-11,9,20.0,2,40.0
13,122,clinic plus,2024-03-07,5,1.5,8,12.0
8,123,besan,2024-04-15,9,52.0,9,468.0
20,122,quaker oats,2024-05-29,5,212.0,6,1272.0
12,121,maida,2024-07-27,3,20.0,5,100.0
8,121,quaker oats,2024-05-01,2,212.0,3,636.0
12,123,maida,2024-04-20,9,20.0,4,80.0
12,121,sugar,2024-03-05,3,50.0,4,200.0
5,122,maida,2024-08-14,6,20.0,1,20.0
14,122,dantkanti,2024-06-26,6,100.0,3,300.0
17,123,besan,2024-07-11,7,52.0,3,156.0
18,123,sugar,2024-06-27,9,50.0,1,50.0
11,121,refined oil,2024-05-13,3,110.0,9,990.0
3,121,dantkanti,2024-04-23,2,100.0,8,800.0
3,123,refined oil,2024-04-28,9,110.0,9,990.0
12,123,refined oil,2024-07-29,9,110.0,10,1100.0
14,121,refined oil,2024-03-25,2,110.0,2,220.0
11,121,dantkanti,2024-07-18,2,100.0,6,600.0
14,122,dantkanti,2024-03-27,4,100.0,2,200.0
8,123,clinic plus,2024-05-10,7,1.5,8,12.0
20,123,dantkanti,2024-06-15,9,100.0,3,300.0
2,121,maida,2024-03-30,2,20.0,9,180.0
2,122,quaker oats,2024-07-19,5,212.0,1,212.0
15,123,besan,2024-04-21,7,52.0,1,52.0
1,121,maida,2024-04-04,3,20.0,2,40.0
3,121,clinic plus,2024-08-15,2,1.5,1,1.5
10,123,besan,2024-07-02,7,52.0,1,52.0
16,123,nutrella,2024-08-02,7,40.0,6,240.0
11,122,quaker oats,2024-06-10,5,212.0,6,1272.0
14,123,quaker oats,2024-03-13,7,212.0,3,636.0
4,123,dantkanti,2024-08-09,8,100.0,10,1000.0
20,122,besan,2024-04-08,4,52.0,3,156.0
14,123,nutrella,2024-04-02,9,40.0,1,40.0
8,123,refined oil,2024-05-01,7,110.0,3,330.0
17,121,quaker oats,2024-06-02,2,212.0,8,1696.0
18,123,nutrella,2024-06-08,7,40.0,4,160.0
15,123,nutrella,2024-05-01,9,40.0,10,400.0
5,122,maida,2024-05-07,4,20.0,5,100.0
17,123,nutrella,2024-05-21,8,40.0,9,360.0
18,121,nutrella,2024-04-07,3,40.0,4,160.0
12,121,dantkanti,2024-04-12,3,100.0,6,600.0
12,122,maida,2024-07-15,4,20.0,7,140.0
12,122,refined oil,2024-03-26,5,110.0,6,660.0
9,121,nutrella,2024-06-01,2,40.0,2,80.0
4,123,sugar,2024-04-20,8,50.0,9,450.0
2,121,besan,2024-05-27,2,52.0,2,104.0
14,123,sugar,2024-03-17,8,50.0,4,200.0
15,122,clinic plus,2024-05-13,5,1.5,7,10.5
5,122,dantkanti,2024-08-13,5,100.0,6,600.0
8,121,sugar,2024-03-14,1,50.0,9,450.0
17,123,clinic plus,2024-05-21,9,1.5,10,15.0
7,122,clinic plus,2024-05-10,5,1.5,5,7.5
15,121,refined oil,2024-05-07,1,110.0,1,110.0
9,121,nutrella,2024-06-30,2,40.0,4,160.0
7,123,refined oil,2024-03-09,7,110.0,8,880.0
5,123,dantkanti,2024-06-06,7,100.0,1,100.0
5,121,dantkanti,2024-06-21,1,100.0,10,1000.0
8,123,nutrella,2024-03-06,7,40.0,8,320.0
7,123,refined oil,2024-03-06,9,110.0,2,220.0
14,122,quaker oats,2024-05-21,5,212.0,7,1484.0
18,121,dantkanti,2024-04-03,1,100.0,1,100.0
7,123,dantkanti,2024-07-27,9,100.0,3,300.0
17,121,dantkanti,2024-04-05,2,100.0,7,700.0
20,123,besan,2024-05-30,8,52.0,3,156.0
10,121,quaker oats,2024-07-29,3,212.0,9,1908.0
6,122,besan,2024-07-23,5,52.0,7,364.0
11,121,sugar,2024-07-17,2,50.0,2,100.0
5,121,dantkanti,2024-04-28,1,100.0,7,700.0
20,123,sugar,2024-04-23,9,50.0,2,100.0
3,122,sugar,2024-03-04,6,50.0,4,200.0
1,121,dantkanti,2024-04-05,1,100.0,9,900.0
16,123,maida,2024-03-17,7,20.0,10,200.0
5,121,refined oil,2024-03-30,3,110.0,7,770.0
2,121,maida,2024-05-14,1,20.0,3,60.0
17,122,besan,2024-07-01,5,52.0,10,520.0
12,121,sugar,2024-07-24,1,50.0,8,400.0
1,123,besan,2024-08-09,8,52.0,8,416.0
3,122,quaker oats,2024-07-25,6,212.0,6,1272.0
15,123,clinic plus,2024-04-22,7,1.5,9,13.5
8,121,sugar,2024-07-07,1,50.0,6,300.0
18,123,besan,2024-03-03,7,52.0,9,468.0
5,121,quaker oats,2024-07-05,1,212.0,4,848.0
11,121,sugar,2024-07-31,1,50.0,7,350.0
16,122,refined oil,2024-08-03,4,110.0,2,220.0
4,123,besan,2024-07-28,7,52.0,3,156.0
9,121,refined oil,2024-03-14,1,110.0,4,440.0
11,122,besan,2024-06-17,5,52.0,3,156.0
17,123,quaker oats,2024-06-20,7,212.0,5,1060.0
15,121,maida,2024-08-11,3,20.0,3,60.0
11,121,dantkanti,2024-05-28,3,100.0,5,500.0
14,122,refined oil,2024-04-26,4,110.0,10,1100.0
20,122,quaker oats,2024-03-27,6,212.0,8,1696.0
1,123,nutrella,2024-05-04,9,40.0,3,120.0
5,123,refined oil,2024-05-02,9,110.0,5,550.0
17,123,besan,2024-03-08,7,52.0,1,52.0
8,123,besan,2024-03-23,7,52.0,6,312.0
15,121,nutrella,2024-04-22,1,40.0,4,160.0
7,121,besan,2024-06-21,1,52.0,10,520.0
2,123,quaker oats,2024-08-03,7,212.0,4,848.0
12,122,sugar,2024-06-16,4,50.0,9,450.0
15,121,sugar,2024-08-03,1,50.0,2,100.0
5,123,clinic plus,2024-04-15,7,1.5,6,9.0
17,121,refined oil,2024-06-20,3,110.0,4,440.0
7,122,besan,2024-08-18,5,52.0,1,52.0
14,121,besan,2024-08-15,2,52.0,2,104.0
8,122,sugar,2024-05-20,4,50.0,2,100.0
18,121,clinic plus,2024-07-24,3,1.5,3,4.5
20,122,refined oil,2024-03-08,5,110.0,3,330.0
2,122,clinic plus,2024-07-05,6,1.5,5,7.5
1,123,refined oil,2024-03-07,7,110.0,6,660.0
7,122,quaker oats,2024-05-29,6,212.0,10,2120.0
20,121,sugar,2024-07-31,3,50.0,8,400.0
14,121,dantkanti,2024-03-22,3,100.0,8,800.0
1,121,dantkanti,2024-03-13,2,100.0,10,1000.0
18,123,quaker oats,2024-05-18,9,212.0,10,2120.0
7,122,nutrella,2024-07-20,5,40.0,7,280.0
17,121,sugar,2024-03-20,2,50.0,10,500.0
10,122,besan,2024-05-06,5,52.0,8,416.0
12,121,clinic plus,2024-03-08,1,1.5,1,1.5
12,121,dantkanti,2024-08-16,1,100.0,1,100.0
7,121,maida,2024-04-05,1,20.0,10,200.0
19,121,sugar,2024-05-04,3,50.0,10,500.0
4,121,maida,2024-06-12,3,20.0,3,60.0
19,122,clinic plus,2024-07-17,4,1.5,10,15.0
12,121,maida,2024-03-28,1,20.0,8,160.0
1,121,nutrella,2024-08-19,3,40.0,1,40.0
11,123,dantkanti,2024-04-12,9,100.0,8,800.0
16,123,besan,2024-08-17,7,52.0,7,364.0
5,122,besan,2024-06-06,4,52.0,8,416.0
19,123,clinic plus,2024-03-22,8,1.5,7,10.5
11,123,nutrella,2024-04-27,9,40.0,3,120.0
20,122,quaker oats,2024-03-05,6,212.0,9,1908.0
15,122,besan,2024-06-13,4,52.0,1,52.0
3,121,besan,2024-07-13,2,52.0,7,364.0
10,122,refined oil,2024-06-26,4,110.0,1,110.0
5,122,besan,2024-07-24,4,52.0,10,520.0
3,121,refined oil,2024-03-30,1,110.0,6,660.0
6,123,quaker oats,2024-06-17,8,212.0,1,212.0
12,123,dantkanti,2024-07-27,7,100.0,9,900.0
17,122,maida,2024-08-07,4,20.0,6,120.0
12,121,quaker oats,2024-06-14,1,212.0,8,1696.0
13,123,refined oil,2024-07-06,8,110.0,7,770.0
2,122,besan,2024-03-30,6,52.0,9,468.0
17,121,maida,2024-04-09,3,20.0,10,200.0
20,123,nutrella,2024-07-12,7,40.0,1,40.0
19,121,refined oil,2024-07-03,1,110.0,1,110.0
1,123,clinic plus,2024-08-12,9,1.5,5,7.5
16,123,maida,2024-05-28,9,20.0,7,140.0
20,121,sugar,2024-04-04,2,50.0,1,50.0
12,121,sugar,2024-04-02,3,50.0,6,300.0
5,123,maida,2024-04-01,9,20.0,6,120.0
6,122,maida,2024-03-07,6,20.0,1,20.0
3,123,besan,2024-03-07,8,52.0,5,260.0
3,121,nutrella,2024-07-11,3,40.0,3,120.0
10,122,nutrella,2024-03-06,6,40.0,10,400.0
9,123,maida,2024-03-09,7,20.0,8,160.0
18,122,sugar,2024-05-06,5,50.0,1,50.0
11,123,besan,2024-08-09,7,52.0,6,312.0
18,122,maida,2024-03-21,5,20.0,3,60.0
19,121,dantkanti,2024-04-30,2,100.0,9,900.0
14,123,sugar,2024-06-10,8,50.0,9,450.0
11,121,clinic plus,2024-04-30,2,1.5,5,7.5
20,121,refined oil,2024-05-21,1,110.0,2,220.0
1,123,clinic plus,2024-05-05,8,1.5,5,7.5
16,122,clinic plus,2024-05-13,5,1.5,5,7.5
20,122,clinic plus,2024-07-25,6,1.5,8,12.0
17,122,refined oil,2024-06-24,6,110.0,2,220.0
5,122,sugar,2024-05-02,6,50.0,1,50.0
1,123,nutrella,2024-08-14,9,40.0,5,200.0
6,122,besan,2024-06-27,5,52.0,2,104.0
4,123,dantkanti,2024-04-23,8,100.0,9,900.0
2,122,dantkanti,2024-05-08,6,100.0,3,300.0
7,121,besan,2024-03-06,1,52.0,10,520.0
19,121,quaker oats,2024-07-26,1,212.0,9,1908.0
5,123,besan,2024-07-13,7,52.0,7,364.0
15,123,refined oil,2024-08-11,8,110.0,2,220.0
6,121,maida,2024-06-04,3,20.0,3,60.0
1,122,nutrella,2024-04-08,6,40.0,9,360.0
17,122,sugar,2024-03-28,6,50.0,8,400.0
14,123,sugar,2024-03-25,7,50.0,5,250.0
9,122,maida,2024-05-16,4,20.0,6,120.0
8,123,dantkanti,2024-04-27,8,100.0,1,100.0
4,122,besan,2024-04-29,4,52.0,4,208.0
6,121,clinic plus,2024-06-28,2,1.5,3,4.5
6,123,besan,2024-07-20,8,52.0,7,364.0
7,122,dantkanti,2024-04-25,4,100.0,1,100.0
3,122,nutrella,2024-08-03,4,40.0,5,200.0
20,121,sugar,2024-04-30,2,50.0,10,500.0
4,123,clinic plus,2024-05-23,7,1.5,2,3.0
15,123,dantkanti,2024-03-13,8,100.0,8,800.0
10,121,nutrella,2024-07-17,1,40.0,5,200.0
10,123,dantkanti,2024-06-23,8,100.0,10,1000.0
2,121,sugar,2024-06-27,3,50.0,2,100.0
8,121,dantkanti,2024-03-04,1,100.0,2,200.0
11,121,refined oil,2024-06-23,3,110.0,1,110.0
7,121,besan,2024-08-12,3,52.0,1,52.0
5,123,quaker oats,2024-05-15,7,212.0,1,212.0
4,121,refined oil,2024-07-17,2,110.0,5,550.0
10,122,dantkanti,2024-06-09,5,100.0,9,900.0
4,121,refined oil,2024-03-05,2,110.0,10,1100.0
7,122,sugar,2024-03-30,5,50.0,9,450.0
4,121,sugar,2024-03-23,3,50.0,3,150.0
5,121,quaker oats,2024-07-30,3,212.0,3,636.0
15,122,sugar,2024-08-17,6,50.0,8,400.0
18,121,sugar,2024-08-09,1,50.0,2,100.0
8,122,quaker oats,2024-05-31,4,212.0,5,1060.0
7,123,refined oil,2024-03-09,9,110.0,1,110.0
10,123,besan,2024-06-02,9,52.0,1,52.0
12,122,nutrella,2024-04-29,4,40.0,3,120.0
2,121,besan,2024-04-13,2,52.0,7,364.0
19,123,nutrella,2024-04-22,9,40.0,2,80.0
1,121,refined oil,2024-08-16,1,110.0,6,660.0
13,121,refined oil,2024-08-14,1,110.0,1,110.0
10,122,refined oil,2024-03-05,5,110.0,1,110.0
11,123,maida,2024-07-25,9,20.0,10,200.0
13,121,refined oil,2024-07-25,2,110.0,10,1100.0
6,123,dantkanti,2024-05-23,9,100.0,3,300.0
5,121,quaker oats,2024-06-16,1,212.0,4,848.0
6,121,maida,2024-08-16,3,20.0,6,120.0
8,123,maida,2024-07-01,7,20.0,8,160.0
6,122,nutrella,2024-06-28,6,40.0,6,240.0
12,122,clinic plus,2024-08-17,6,1.5,7,10.5
10,122,besan,2024-04-23,4,52.0,5,260.0
15,123,dantkanti,2024-05-23,7,100.0,6,600.0
20,121,dantkanti,2024-08-13,1,100.0,7,700.0
7,123,maida,2024-05-20,8,20.0,4,80.0
13,121,maida,2024-03-06,2,20.0,10,200.0
10,121,refined oil,2024-03-16,2,110.0,9,990.0
15,121,besan,2024-07-15,1,52.0,2,104.0
4,121,quaker oats,2024-03-05,1,212.0,6,1272.0
12,122,dantkanti,2024-04-04,5,100.0,3,300.0
17,121,quaker oats,2024-08-20,1,212.0,4,848.0
3,121,besan,2024-03-09,1,52.0,2,104.0
2,123,quaker oats,2024-03-11,8,212.0,4,848.0
8,123,sugar,2024-04-06,8,50.0,10,500.0
5,123,besan,2024-07-30,8,52.0,4,208.0
17,121,quaker oats,2024-04-13,3,212.0,9,1908.0
8,122,dantkanti,2024-07-30,5,100.0,4,400.0
20,122,refined oil,2024-07-03,6,110.0,7,770.0
10,122,nutrella,2024-06-08,6,40.0,9,360.0
11,122,quaker oats,2024-08-08,5,212.0,3,636.0
8,122,nutrella,2024-04-19,5,40.0,8,320.0
4,121,clinic plus,2024-04-15,3,1.5,5,7.5
8,122,refined oil,2024-05-10,5,110.0,1,110.0
18,121,clinic plus,2024-06-21,3,1.5,10,15.0
8,122,besan,2024-05-07,5,52.0,7,364.0
15,121,quaker oats,2024-06-28,3,212.0,10,2120.0
3,122,clinic plus,2024-08-06,4,1.5,1,1.5
5,123,besan,2024-05-26,7,52.0,6,312.0
8,122,maida,2024-08-19,4,20.0,10,200.0
3,121,quaker oats,2024-08-09,2,212.0,2,424.0
12,123,quaker oats,2024-06-25,8,212.0,2,424.0
12,123,besan,2024-04-19,9,52.0,4,208.0
1,123,sugar,2024-07-20,8,50.0,4,200.0
6,121,quaker oats,2024-07-20,3,212.0,7,1484.0
3,123,refined oil,2024-03-07,9,110.0,3,330.0
10,121,maida,2024-03-26,3,20.0,3,60.0
19,123,sugar,2024-07-10,8,50.0,2,100.0
16,123,nutrella,2024-03-03,8,40.0,4,160.0
19,123,besan,2024-04-21,7,52.0,7,364.0
20,121,clinic plus,2024-07-09,3,1.5,6,9.0
11,121,quaker oats,2024-07-10,3,212.0,10,2120.0
10,123,maida,2024-04-09,8,20.0,2,40.0
19,121,quaker oats,2024-08-11,1,212.0,9,1908.0
2,121,nutrella,2024-03-11,1,40.0,7,280.0
12,121,refined oil,2024-08-06,2,110.0,3,330.0
2,123,quaker oats,2024-07-09,8,212.0,10,2120.0
15,122,sugar,2024-03-21,5,50.0,5,250.0
14,123,clinic plus,2024-04-08,9,1.5,4,6.0
7,123,quaker oats,2024-04-20,8,212.0,10,2120.0
19,122,maida,2024-04-18,6,20.0,5,100.0
18,122,besan,2024-04-30,6,52.0,5,260.0
5,123,maida,2024-06-22,7,20.0,1,20.0
1,122,nutrella,2024-05-30,4,40.0,7,280.0
16,122,refined oil,2024-07-19,5,110.0,8,880.0
7,121,sugar,2024-03-16,3,50.0,6,300.0
12,122,maida,2024-08-06,5,20.0,2,40.0
6,122,maida,2024-03-28,5,20.0,1,20.0
19,123,clinic plus,2024-05-19,8,1.5,3,4.5
3,123,dantkanti,2024-04-12,9,100.0,6,600.0
14,122,sugar,2024-05-31,4,50.0,7,350.0
15,123,clinic plus,2024-04-04,9,1.5,6,9.0
13,121,dantkanti,2024-06-10,2,100.0,7,700.0
9,122,sugar,2024-04-22,4,50.0,5,250.0
19,123,refined oil,2024-03-20,9,110.0,9,990.0
17,123,clinic plus,2024-07-31,9,1.5,2,3.0
8,123,sugar,2024-03-24,8,50.0,2,100.0
5,121,dantkanti,2024-04-21,3,100.0,1,100.0
2,121,nutrella,2024-07-30,2,40.0,2,80.0
13,121,nutrella,2024-03-13,2,40.0,5,200.0
13,122,refined oil,2024-04-24,4,110.0,6,660.0
11,123,besan,2024-07-24,8,52.0,2,104.0
4,121,maida,2024-04-08,1,20.0,2,40.0
6,123,besan,2024-05-26,9,52.0,1,52.0
15,122,quaker oats,2024-05-06,5,212.0,3,636.0
12,122,dantkanti,2024-08-18,6,100.0,7,700.0
3,121,sugar,2024-06-29,3,50.0,3,150.0
1,123,clinic plus,2024-08-19,7,1.5,1,1.5
3,121,sugar,2024-08-08,2,50.0,1,50.0
2,121,maida,2024-03-15,3,20.0,8,160.0
2,123,nutrella,2024-04-26,8,40.0,8,320.0
1,121,quaker oats,2024-07-12,2,212.0,3,636.0
14,121,quaker oats,2024-06-19,3,212.0,5,1060.0
4,123,dantkanti,2024-03-27,7,100.0,3,300.0
12,123,sugar,2024-06-17,7,50.0,10,500.0
20,121,refined oil,2024-04-27,2,110.0,10,1100.0
9,122,nutrella,2024-05-13,6,40.0,2,80.0
10,122,maida,2024-03-12,4,20.0,10,200.0
20,121,besan,2024-06-18,2,52.0,1,52.0
17,122,sugar,2024-05-02,5,50.0,9,450.0
4,123,refined oil,2024-03-29,8,110.0,8,880.0
14,123,dantkanti,2024-03-24,7,100.0,6,600.0
15,121,besan,2024-07-22,3,52.0,7,364.0
9,121,clinic plus,2024-03-17,3,1.5,6,9.0
20,121,maida,2024-05-03,1,20.0,4,80.0
7,122,sugar,2024-07-16,5,50.0,1,50.0
20,122,refined oil,2024-08-09,4,110.0,8,880.0
10,123,clinic plus,2024-05-29,8,1.5,10,15.0
8,122,maida,2024-06-15,6,20.0,1,20.0
14,121,refined oil,2024-04-28,3,110.0,8,880.0
7,121,quaker oats,2024-07-28,2,212.0,5,1060.0
19,122,refined oil,2024-03-09,6,110.0,4,440.0
6,121,refined oil,2024-06-11,1,110.0,6,660.0
15,121,maida,2024-07-19,1,20.0,10,200.0
2,123,maida,2024-07-11,9,20.0,3,60.0
8,123,nutrella,2024-03-19,7,40.0,2,80.0
13,123,refined oil,2024-03-05,7,110.0,8,880.0
1,122,refined oil,2024-07-21,4,110.0,7,770.0
15,123,nutrella,2024-03-29,9,40.0,9,360.0
17,123,nutrella,2024-03-16,8,40.0,5,200.0
15,122,dantkanti,2024-03-30,6,100.0,2,200.0
2,123,dantkanti,2024-03-03,7,100.0,4,400.0
4,121,besan,2024-08-13,1,52.0,5,260.0
2,123,refined oil,2024-03-06,9,110.0,7,770.0
4,123,dantkanti,2024-05-19,9,100.0,10,1000.0
18,121,quaker oats,2024-05-04,3,212.0,4,848.0
14,122,dantkanti,2024-05-19,5,100.0,2,200.0
6,122,refined oil,2024-07-10,4,110.0,3,330.0
3,122,maida,2024-07-31,4,20.0,2,40.0
11,121,refined oil,2024-07-01,1,110.0,8,880.0
18,121,maida,2024-05-18,3,20.0,10,200.0
2,122,besan,2024-07-22,5,52.0,9,468.0
1,123,besan,2024-03-31,9,52.0,2,104.0
1,123,dantkanti,2024-03-20,7,100.0,2,200.0
13,121,clinic plus,2024-06-02,1,1.5,2,3.0
19,122,refined oil,2024-07-11,5,110.0,7,770.0
12,123,clinic plus,2024-03-04,9,1.5,10,15.0
18,123,dantkanti,2024-06-05,8,100.0,4,400.0
16,123,clinic plus,2024-05-04,7,1.5,6,9.0
17,123,dantkanti,2024-03-15,9,100.0,7,700.0
13,122,besan,2024-06-07,6,52.0,2,104.0
3,123,refined oil,2024-07-24,9,110.0,5,550.0
11,121,maida,2024-04-06,3,20.0,8,160.0
10,122,refined oil,2024-05-04,5,110.0,6,660.0
11,122,nutrella,2024-08-18,5,40.0,10,400.0
16,121,dantkanti,2024-05-14,3,100.0,7,700.0
9,121,dantkanti,2024-03-24,2,100.0,2,200.0
20,122,quaker oats,2024-03-22,6,212.0,1,212.0
4,121,maida,2024-03-31,1,20.0,6,120.0
16,121,quaker oats,2024-05-07,3,212.0,8,1696.0
5,122,sugar,2024-08-09,5,50.0,4,200.0
15,123,quaker oats,2024-08-20,8,212.0,8,1696.0
19,121,dantkanti,2024-05-16,1,100.0,7,700.0
3,121,maida,2024-06-29,2,20.0,6,120.0
8,121,maida,2024-05-16,2,20.0,9,180.0
11,121,sugar,2024-03-07,3,50.0,4,200.0
18,123,dantkanti,2024-08-14,9,100.0,8,800.0
7,122,clinic plus,2024-03-08,4,1.5,1,1.5
10,123,quaker oats,2024-04-04,8,212.0,3,636.0
7,123,sugar,2024-05-29,9,50.0,5,250.0
10,123,sugar,2024-05-04,9,50.0,1,50.0
6,123,sugar,2024-05-20,9,50.0,3,150.0
14,122,clinic plus,2024-03-29,4,1.5,7,10.5
3,122,quaker oats,2024-03-17,4,212.0,2,424.0
8,121,quaker oats,2024-07-10,3,212.0,4,848.0
17,123,sugar,2024-06-28,7,50.0,7,350.0
18,122,besan,2024-06-14,4,52.0,10,520.0
12,121,clinic plus,2024-07-21,3,1.5,10,15.0
19,121,refined oil,2024-05-31,1,110.0,5,550.0
8,122,clinic plus,2024-05-27,4,1.5,4,6.0
19,122,refined oil,2024-08-13,6,110.0,2,220.0
4,122,maida,2024-05-17,6,20.0,10,200.0
6,123,dantkanti,2024-08-20,7,100.0,1,100.0
14,121,sugar,2024-04-20,1,50.0,2,100.0
10,123,quaker oats,2024-05-17,7,212.0,1,212.0
13,121,besan,2024-05-03,1,52.0,1,52.0
8,121,sugar,2024-05-27,1,50.0,9,450.0
6,122,sugar,2024-06-20,5,50.0,2,100.0
17,121,refined oil,2024-07-24,3,110.0,5,550.0
3,121,nutrella,2024-07-28,1,40.0,1,40.0
11,121,sugar,2024-06-14,3,50.0,8,400.0
15,123,besan,2024-08-18,8,52.0,8,416.0
7,123,refined oil,2024-03-30,9,110.0,7,770.0
12,121,clinic plus,2024-07-07,1,1.5,3,4.5
2,123,nutrella,2024-03-13,9,40.0,6,240.0
5,123,besan,2024-05-25,8,52.0,6,312.0
13,123,nutrella,2024-06-22,7,40.0,1,40.0
4,123,refined oil,2024-05-12,9,110.0,10,1100.0
12,121,clinic plus,2024-03-29,1,1.5,3,4.5
19,122,sugar,2024-08-10,4,50.0,8,400.0
10,121,sugar,2024-04-29,3,50.0,5,250.0
19,121,nutrella,2024-07-31,3,40.0,3,120.0
14,123,sugar,2024-03-18,8,50.0,3,150.0
9,121,refined oil,2024-07-06,2,110.0,4,440.0
20,123,clinic plus,2024-07-14,7,1.5,9,13.5
12,123,clinic plus,2024-04-05,8,1.5,4,6.0
7,122,dantkanti,2024-05-01,6,100.0,7,700.0
3,122,maida,2024-08-08,6,20.0,6,120.0
16,121,sugar,2024-03-30,2,50.0,10,500.0
5,123,besan,2024-05-20,8,52.0,10,520.0
7,122,besan,2024-05-02,4,52.0,3,156.0
4,121,refined oil,2024-05-28,3,110.0,2,220.0
1,123,nutrella,2024-08-01,8,40.0,4,160.0
10,123,besan,2024-08-13,8,52.0,6,312.0
4,121,refined oil,2024-06-26,3,110.0,4,440.0
2,122,refined oil,2024-03-10,4,110.0,2,220.0
9,122,quaker oats,2024-05-22,5,212.0,8,1696.0
4,122,maida,2024-05-12,6,20.0,10,200.0
6,121,besan,2024-07-20,1,52.0,6,312.0
1,122,refined oil,2024-04-09,5,110.0,7,770.0
4,123,maida,2024-03-24,7,20.0,7,140.0
19,122,nutrella,2024-06-01,4,40.0,8,320.0
15,123,nutrella,2024-04-17,7,40.0,1,40.0
16,123,dantkanti,2024-07-03,9,100.0,4,400.0
7,122,besan,2024-06-11,5,52.0,5,260.0
18,121,nutrella,2024-04-15,1,40.0,4,160.0
10,123,sugar,2024-06-16,8,50.0,5,250.0
6,122,dantkanti,2024-08-19,4,100.0,6,600.0
6,123,dantkanti,2024-08-15,9,100.0,7,700.0
20,123,quaker oats,2024-08-07,9,212.0,2,424.0
1,123,quaker oats,2024-04-18,8,212.0,10,2120.0
12,121,nutrella,2024-03-08,3,40.0,1,40.0
14,123,maida,2024-05-08,9,20.0,4,80.0
9,123,besan,2024-06-17,7,52.0,7,364.0
6,122,nutrella,2024-04-09,6,40.0,8,320.0
16,122,besan,2024-03-09,5,52.0,8,416.0
20,121,refined oil,2024-04-10,1,110.0,10,1100.0
6,121,maida,2024-04-17,1,20.0,1,20.0
7,122,quaker oats,2024-04-03,4,212.0,3,636.0
2,122,nutrella,2024-04-17,5,40.0,2,80.0
7,122,nutrella,2024-07-03,6,40.0,1,40.0
18,122,besan,2024-05-23,6,52.0,10,520.0
20,121,quaker oats,2024-05-05,1,212.0,2,424.0
9,121,dantkanti,2024-03-21,3,100.0,6,600.0
13,121,sugar,2024-05-27,1,50.0,1,50.0
15,122,dantkanti,2024-03-11,4,100.0,6,600.0
9,123,clinic plus,2024-08-06,9,1.5,5,7.5
11,123,refined oil,2024-04-11,7,110.0,8,880.0
18,123,refined oil,2024-03-15,8,110.0,8,880.0
7,122,sugar,2024-03-23,4,50.0,3,150.0
13,121,refined oil,2024-07-05,2,110.0,10,1100.0
16,122,clinic plus,2024-06-25,6,1.5,9,13.5
13,123,maida,2024-03-26,8,20.0,8,160.0
14,123,sugar,2024-06-27,7,50.0,3,150.0
14,122,refined oil,2024-03-26,4,110.0,2,220.0
4,121,nutrella,2024-08-02,1,40.0,2,80.0
13,123,clinic plus,2024-03-20,9,1.5,5,7.5
20,122,sugar,2024-05-22,6,50.0,8,400.0
2,121,refined oil,2024-08-08,1,110.0,2,220.0
18,123,clinic plus,2024-04-10,9,1.5,2,3.0
5,123,sugar,2024-04-06,9,50.0,2,100.0
8,123,dantkanti,2024-06-12,9,100.0,7,700.0
15,122,quaker oats,2024-04-16,6,212.0,2,424.0
5,123,refined oil,2024-06-13,8,110.0,4,440.0
1,121,maida,2024-08-10,1,20.0,9,180.0
10,123,dantkanti,2024-06-25,7,100.0,10,1000.0
20,123,maida,2024-07-03,9,20.0,10,200.0
18,121,clinic plus,2024-07-18,2,1.5,9,13.5
17,123,nutrella,2024-04-26,8,40.0,8,320.0
